X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8855394.254,5423335.149,123,GO-20051156513,2005/09/16 04:00:00+00,2005,September,16,Friday,259,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.54936006,43.72728306
-8855394.254,5423335.149,124,GO-20051156513,2005/09/16 04:00:00+00,2005,September,16,Friday,259,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.54936006,43.72728306
-8855394.254,5423335.149,125,GO-20051156513,2005/09/16 04:00:00+00,2005,September,16,Friday,259,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.54936006,43.72728306
-8843229.449,5424693.943,126,GO-20051158528,2005/09/19 04:00:00+00,2005,September,19,Monday,262,D32,Stabbing,33,Clanton Park,33,Clanton Park (33),-79.44008175,43.73610312
-8831560.871,5418292.47,127,GO-20051228892,2005/09/22 04:00:00+00,2005,September,22,Thursday,265,D54,Other,58,Old East York,58,Old East York (58),-79.33526113,43.69453922
-8812343.433,5429977.78,128,GO-20051141576,2005/10/01 04:00:00+00,2005,October,1,Saturday,274,D42,Stabbing,136,West Hill,136,West Hill (136),-79.16262795,43.77038864
-8859754.677,5425092.251,129,GO-20051325246,2005/10/22 04:00:00+00,2005,October,22,Saturday,295,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5885304,43.73868832
-8860107.459,5424796.206,130,GO-20051265274,2005/10/23 04:00:00+00,2005,October,23,Sunday,296,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5916995,43.73676687
-8860107.459,5424796.206,131,GO-20051265274,2005/10/23 04:00:00+00,2005,October,23,Sunday,296,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5916995,43.73676687
-8831323.474,5434261.373,132,GO-20051317338,2005/11/01 05:00:00+00,2005,November,1,Tuesday,305,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33312856,43.7981694
-8827810.733,5421489.367,133,GO-20051293148,2005/11/02 05:00:00+00,2005,November,2,Wednesday,306,D54,Other,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.30157306,43.71529984
-8842378.997,5409851.004,134,GO-20051283750,2005/11/05 05:00:00+00,2005,November,5,Saturday,309,D14,Other,85,South Parkdale,85,South Parkdale (85),-79.43244201,43.63968586
-8843530.902,5418716.915,135,GO-20051345445,2005/11/09 05:00:00+00,2005,November,9,Wednesday,313,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44278975,43.69729598
-8839498.92,5427836.208,136,GO-20051356083,2005/11/12 05:00:00+00,2005,November,12,Saturday,316,D32,Stabbing,153,Avondale,51,Willowdale East (51),-79.40656984,43.75649487
-8845850.474,5416164.431,137,GO-20051322417,2005/11/14 05:00:00+00,2005,November,14,Monday,318,D12,Shooting,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.46362682,43.68071577
-8860287.092,5425568.464,138,GO-20051258191,2005/11/18 05:00:00+00,2005,November,18,Friday,322,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.59331316,43.74177903
-8825133.958,5426215.424,139,GO-20051337264,2005/11/26 05:00:00+00,2005,November,26,Saturday,330,D41,Stabbing,126,Dorset Park,126,Dorset Park (126),-79.27752719,43.74597764
-8844186.778,5412910.227,140,GO-20051428567,2005/11/29 05:00:00+00,2005,November,29,Tuesday,333,D11,Shooting,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.44868158,43.65957074
-8854777.641,5430371.236,141,GO-20051440086,2005/12/01 05:00:00+00,2005,December,1,Thursday,335,D31,Shooting,NSA,NSA,NSA,NSA,-79.54382092,43.77294089
-8841756.816,5420226.378,142,GO-20051439907,2005/12/16 05:00:00+00,2005,December,16,Friday,350,D53,Other,102,Forest Hill North,102,Forest Hill North (102),-79.42685286,43.70709886
-8851757.365,5427120.368,143,GO-20051443414,2005/12/23 05:00:00+00,2005,December,23,Friday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51668932,43.75185003
-8829602.201,5416765.555,144,GO-20051229258,2005/12/26 05:00:00+00,2005,December,26,Monday,360,D52,Shooting,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3176661,43.68462092
-8844036.228,5418571.68,145,GO-20061426456,2006/01/01 05:00:00+00,2006,January,1,Sunday,1,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44732917,43.6963527
-8840428.204,5424550.968,146,GO-20061557753,2006/01/26 05:00:00+00,2006,January,26,Thursday,26,D32,Other,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.41491774,43.73517512
-8850094.325,5426074.08,147,GO-20061361475,2006/02/06 05:00:00+00,2006,February,6,Monday,37,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50174998,43.74506038
-8831526.651,5422016.797,148,GO-20061511490,2006/02/08 05:00:00+00,2006,February,8,Wednesday,39,D54,Stabbing,44,Flemingdon Park,44,Flemingdon Park (44),-79.33495372,43.71872428
-8831017.608,5434034.07,149,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33038092,43.79669558
-8831017.608,5434034.07,150,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33038092,43.79669558
-8831017.608,5434034.07,151,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33038092,43.79669558
-8826802.362,5418033.703,152,GO-20061559867,2006/03/02 05:00:00+00,2006,March,2,Thursday,61,D54,Other,61,Taylor-Massey,61,Taylor-Massey (61),-79.29251472,43.69285848
-8813652.404,5433420.37,153,GO-20061597252,2006/03/04 05:00:00+00,2006,March,4,Saturday,63,D43,Other,134,Highland Creek,134,Highland Creek (134),-79.17438663,43.79271618
-8854933.745,5426507.738,154,GO-20061640987,2006/03/12 05:00:00+00,2006,March,12,Sunday,71,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.54522323,43.7478746
-8818608.742,5425783.7,155,GO-20061591256,2006/03/14 05:00:00+00,2006,March,14,Tuesday,73,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.21891018,43.74317589
-8835848.136,5414097.952,156,GO-20061479234,2006/03/20 05:00:00+00,2006,March,20,Monday,79,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.37377428,43.66728915
-8850700.075,5426599.019,157,GO-20061671071,2006/03/27 05:00:00+00,2006,March,27,Monday,86,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50719152,43.74846695
-8848887.959,5417218.794,158,GO-20061570672,2006/03/27 05:00:00+00,2006,March,27,Monday,86,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.49091301,43.68756517
-8855362.19,5426934.28,159,GO-20061578377,2006/04/07 04:00:00+00,2006,April,7,Friday,97,D31,Other,21,Humber Summit,21,Humber Summit (21),-79.54907202,43.75064251
-8846799.662,5423811.813,160,GO-20061673447,2006/04/20 04:00:00+00,2006,April,20,Thursday,110,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.47215352,43.73037728
-8832569.092,5431609.097,161,GO-20061636602,2006/04/26 04:00:00+00,2006,April,26,Wednesday,116,D33,Stabbing,47,Don Valley Village,47,Don Valley Village (47),-79.34431813,43.78096988
-8830727.577,5422116.229,162,GO-20061473434,2006/04/29 04:00:00+00,2006,April,29,Saturday,119,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.32777552,43.71936984
-8850889.808,5403983.941,163,GO-20061686110,2006/04/29 04:00:00+00,2006,April,29,Saturday,119,D22,Stabbing,18,New Toronto,18,New Toronto (18),-79.50889593,43.60153166
-8830221.132,5416653.747,164,GO-20061439616,2006/05/02 04:00:00+00,2006,May,2,Tuesday,122,D54,Stabbing,66,Danforth,66,Danforth (66),-79.32322605,43.68389458
-8838111.121,5411838.18,165,GO-20061506152,2006/05/15 04:00:00+00,2006,May,15,Monday,135,D52,Stabbing,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39410303,43.65260321
-8826936.453,5417991.075,166,GO-20061714664,2006/05/17 04:00:00+00,2006,May,17,Wednesday,137,D54,Other,61,Taylor-Massey,61,Taylor-Massey (61),-79.29371928,43.6925816
-8841090.418,5417006.826,167,GO-20061465047,2006/05/26 04:00:00+00,2006,May,26,Friday,146,D13,Other,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.42086651,43.68618824
-8818249.094,5428463.887,168,GO-20061630473,2006/05/28 04:00:00+00,2006,May,28,Sunday,148,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.21567941,43.76056737
-8831370.428,5416308.904,169,GO-20061558823,2006/06/02 04:00:00+00,2006,June,2,Friday,153,D54,Other,66,Danforth,66,Danforth (66),-79.33355035,43.68165435
-8848340.643,5425735.228,170,GO-20061677509,2006/06/03 04:00:00+00,2006,June,3,Saturday,154,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.48599638,43.74286131
-8850567.281,5418354.594,171,GO-20061441432,2006/06/03 04:00:00+00,2006,June,3,Saturday,154,D12,Shooting,113,Weston,113,Weston (113),-79.50599861,43.69494273
-8850152.067,5421678.312,172,GO-20061433643,2006/06/12 04:00:00+00,2006,June,12,Monday,163,D31,Shooting,28,Rustic,28,Rustic (28),-79.50226868,43.71652663
-8848887.959,5417218.794,173,GO-20061269372,2006/06/13 04:00:00+00,2006,June,13,Tuesday,164,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),-79.49091301,43.68756517
-8850807.287,5422070.226,174,GO-20061556233,2006/06/22 04:00:00+00,2006,June,22,Thursday,173,D31,Stabbing,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.50815463,43.71907117
-8819228.786,5434929.433,175,GO-20061523520,2006/06/23 04:00:00+00,2006,June,23,Friday,174,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22448013,43.80250086
-8836801.963,5414023.133,176,GO-20061712933,2006/06/23 04:00:00+00,2006,June,23,Friday,174,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38234267,43.66680298
-8835266.438,5411018.702,177,GO-20061614702,2006/06/26 04:00:00+00,2006,June,26,Monday,177,D51,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3685488,43.64727665
-8846771.733,5415626.693,178,GO-20061463143,2006/07/02 04:00:00+00,2006,July,2,Sunday,183,D12,Shooting,90,Junction Area,90,Junction Area (90),-79.47190263,43.6772222
-8854892.706,5403878.311,179,GO-20061436777,2006/07/05 04:00:00+00,2006,July,5,Wednesday,186,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.54485457,43.60084451
-8836255.893,5412314.554,180,GO-20061680741,2006/07/11 04:00:00+00,2006,July,11,Tuesday,192,D51,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.37743723,43.6556994
-8819448.617,5439142.003,181,GO-20061789165,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.2264549,43.82980644
-8849010.824,5417272.9,182,GO-20061482034,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.49201672,43.68791663
-8819448.617,5439142.003,183,GO-20061786165,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.2264549,43.82980644
-8860150.27,5424088.706,184,GO-20061720929,2006/07/14 04:00:00+00,2006,July,14,Friday,195,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.59208407,43.73217463
-8828818.058,5421258.084,185,GO-20061753633,2006/07/15 04:00:00+00,2006,July,15,Saturday,196,D54,Stabbing,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.31062202,43.71379814
-8828818.058,5421258.084,186,GO-20061436568,2006/07/17 04:00:00+00,2006,July,17,Monday,198,D52,Shooting,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.31062202,43.71379814
-8818239.417,5435745.825,187,GO-20061436461,2006/07/27 04:00:00+00,2006,July,27,Thursday,208,D42,Other,146,Malvern East,132,Malvern (132),-79.21559248,43.80779364
-8842842.883,5409703.46,188,GO-20061684861,2006/08/05 04:00:00+00,2006,August,5,Saturday,217,D11,Other,85,South Parkdale,85,South Parkdale (85),-79.43660917,43.63872666
-8836817.8,5412797.395,189,GO-20061467979,2006/09/11 04:00:00+00,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38248493,43.65883745
-8836817.8,5412797.395,190,GO-20061467979,2006/09/11 04:00:00+00,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38248493,43.65883745
-8827850.192,5434749.535,191,GO-20061442534,2006/09/14 04:00:00+00,2006,September,14,Thursday,257,D42,Shooting,148,East L'Amoreaux,117,L'Amoreaux (117),-79.30192753,43.8013345
-8820996.72,5429988.028,192,GO-20061825448,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D43,Other,142,Woburn North,137,Woburn (137),-79.24036174,43.77045511
-8842010.526,5409680.376,193,GO-20061873074,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.42913198,43.63857659
-8830489.537,5435678.681,194,GO-20061859866,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D42,Stabbing,116,Steeles,116,Steeles (116),-79.32563718,43.80735835
-8822788.321,5420699.109,195,GO-20061696275,2006/09/21 04:00:00+00,2006,September,21,Thursday,264,D41,Other,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.25645598,43.71016858
-8836810.515,5413545.826,196,GO-20061448580,2006/09/22 04:00:00+00,2006,September,22,Friday,265,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38241948,43.6637013
-8857591.779,5428229.87,197,GO-20061710058,2006/09/25 04:00:00+00,2006,September,25,Monday,268,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.56910076,43.75904905
-8856594.668,5411036.209,198,GO-20061904938,2006/10/06 04:00:00+00,2006,October,6,Friday,279,D22,Other,158,Islington,14,Islington-City Centre West (14),-79.56014355,43.64739045
-8828132.688,5422043.976,199,GO-20061905589,2006/10/09 04:00:00+00,2006,October,9,Monday,282,D54,Shooting,43,Victoria Village,43,Victoria Village (43),-79.30446524,43.71890074
-8834706.914,5413934.982,200,GO-20061855834,2006/10/11 04:00:00+00,2006,October,11,Wednesday,284,D51,Stabbing,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.36352251,43.66623016
-8827689.193,5423435.687,201,GO-20061696286,2006/10/17 04:00:00+00,2006,October,17,Tuesday,290,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.30048125,43.72793571
-8815875.027,5432889.126,202,GO-20061603174,2006/10/21 04:00:00+00,2006,October,21,Saturday,294,D43,Stabbing,134,Highland Creek,134,Highland Creek (134),-79.1943528,43.78927125
-8849483.621,5408011.81,203,GO-20061877732,2006/10/27 04:00:00+00,2006,October,27,Friday,300,D22,Other,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.49626393,43.62772797
-8837277.857,5411227.221,204,GO-20061787320,2006/10/27 04:00:00+00,2006,October,27,Friday,300,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.38661769,43.64863205
-8827886.762,5421594.547,205,GO-20061470621,2006/11/05 05:00:00+00,2006,November,5,Sunday,309,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),-79.30225605,43.71598276
-8827886.762,5421594.547,206,GO-20061470621,2006/11/05 05:00:00+00,2006,November,5,Sunday,309,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),-79.30225605,43.71598276
-8819697.013,5435991.022,207,GO-20061448992,2006/11/14 05:00:00+00,2006,November,14,Tuesday,318,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22868628,43.80938318
-8848171.766,5411333.71,208,GO-20061945800,2006/11/25 05:00:00+00,2006,November,25,Saturday,329,D11,Other,87,High Park-Swansea,87,High Park-Swansea (87),-79.48447934,43.64932424
-8838091.326,5410319.698,209,GO-20061796411,2006/12/03 05:00:00+00,2006,December,3,Sunday,337,D14,Shooting,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.39392521,43.64273279
-8816091.644,5434209.005,210,GO-20061462848,2006/12/03 05:00:00+00,2006,December,3,Sunday,337,D42,Other,144,Morningside Heights,131,Rouge (131),-79.1962987,43.79782985
-8834128.918,5413374.8,211,GO-20061451923,2006/12/20 05:00:00+00,2006,December,20,Wednesday,354,D51,Other,72,Regent Park,72,Regent Park (72),-79.35833029,43.66258988
-8841814.51,5409738.473,212,GO-20061501929,2006/12/25 05:00:00+00,2006,December,25,Monday,359,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.42737114,43.63895429
-8858078.272,5423098.119,213,GO-20061490523,2006/12/26 05:00:00+00,2006,December,26,Tuesday,360,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.573471,43.72574435
-8851994.374,5428671.049,214,GO-20061932560,2006/12/27 05:00:00+00,2006,December,27,Wednesday,361,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.51881841,43.76191141
-8819644.731,5434541.76,215,GO-20071875060,2007/01/01 05:00:00+00,2007,January,1,Monday,1,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22821663,43.79998737
-8830210.259,5420937.956,216,GO-20071763040,2007/01/11 05:00:00+00,2007,January,11,Thursday,11,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.32312837,43.7117195
-8851609.468,5419104.502,217,GO-20071441479,2007/01/11 05:00:00+00,2007,January,11,Thursday,11,D12,Other,113,Weston,113,Weston (113),-79.51536074,43.69981324
-8823788.286,5431619.014,218,GO-20071993783,2007/01/14 05:00:00+00,2007,January,14,Sunday,14,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.26543881,43.7810342
-8847425.009,5415748.291,219,GO-20071492036,2007/01/20 05:00:00+00,2007,January,20,Saturday,20,D12,Stabbing,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.47777111,43.67801221
-8819609.932,5422587.758,220,GO-20071925141,2007/02/04 05:00:00+00,2007,February,4,Sunday,35,D43,Shooting,123,Cliffcrest,123,Cliffcrest (123),-79.22790402,43.72243113
-8835316.264,5410504.251,221,GO-20073654724,2007/02/11 05:00:00+00,2007,February,11,Sunday,42,D51,Other,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3689964,43.6439325
-8851368.971,5423061.966,222,GO-20071896894,2007/02/14 05:00:00+00,2007,February,14,Wednesday,45,D31,Stabbing,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.51320032,43.72550965
-8856098.544,5410132.329,223,GO-20072425942,2007/02/22 05:00:00+00,2007,February,22,Thursday,53,D22,Stabbing,158,Islington,14,Islington-City Centre West (14),-79.5556868,43.64151474
-8826685.017,5423290.026,224,GO-20072061133,2007/03/09 05:00:00+00,2007,March,9,Friday,68,D41,Stabbing,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.29146059,43.72699014
-8855283.916,5426645.98,225,GO-20072065992,2007/03/15 04:00:00+00,2007,March,15,Thursday,74,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.54836887,43.7487717
-8843313.988,5418001.335,226,GO-20071564750,2007/03/17 04:00:00+00,2007,March,17,Saturday,76,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.44084118,43.69264824
-8840138.17,5431531.951,227,GO-20071438873,2007/03/28 04:00:00+00,2007,March,28,Wednesday,87,D32,Other,151,Yonge-Doris,51,Willowdale East (51),-79.41231232,43.78046953
-8851757.365,5427120.368,228,GO-20072090220,2007/04/02 04:00:00+00,2007,April,2,Monday,92,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51668932,43.75185003
-8835279.997,5414183.09,229,GO-20072072766,2007/04/04 04:00:00+00,2007,April,4,Wednesday,94,D51,Shooting,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.36867061,43.66784239
-8859594.993,5427392.125,230,GO-20071447527,2007/04/05 04:00:00+00,2007,April,5,Thursday,95,D22,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58709593,43.75361341
-8819746.148,5428531.306,231,GO-20071606685,2007/04/06 04:00:00+00,2007,April,6,Friday,96,D43,Other,142,Woburn North,137,Woburn (137),-79.22912767,43.76100477
-8843279.397,5427623.681,232,GO-20072086798,2007/04/09 04:00:00+00,2007,April,9,Monday,99,D32,Stabbing,34,Bathurst Manor,34,Bathurst Manor (34),-79.44053044,43.7551159
-8833684.247,5413752.126,233,GO-20071842715,2007/04/12 04:00:00+00,2007,April,12,Thursday,102,D43,Shooting,68,North Riverdale,68,North Riverdale (68),-79.35433574,43.66504191
-8823689.444,5424179.603,234,GO-20072003231,2007/04/13 04:00:00+00,2007,April,13,Friday,103,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.2645509,43.73276465
-8852980.622,5421703.253,235,GO-20072178693,2007/04/21 04:00:00+00,2007,April,21,Saturday,111,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.52767803,43.71668856
-8833284.757,5415713.778,236,GO-20072021610,2007/04/22 04:00:00+00,2007,April,22,Sunday,112,D54,Stabbing,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),-79.35074707,43.67778798
-8837296.418,5414549.029,237,GO-20071971014,2007/04/29 04:00:00+00,2007,April,29,Sunday,119,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38678443,43.67022021
-8817057.19,5431859.689,238,GO-20072149719,2007/05/08 04:00:00+00,2007,May,8,Tuesday,128,D43,Other,135,Morningside,135,Morningside (135),-79.20497235,43.78259513
-8814221.096,5435202.76,239,GO-20072198590,2007/05/09 04:00:00+00,2007,May,9,Wednesday,129,D42,Shooting,143,West Rouge,131,Rouge (131),-79.17949528,43.80427292
-8855697.575,5423250.379,240,GO-20072226769,2007/05/14 04:00:00+00,2007,May,14,Monday,134,D23,Other,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.55208483,43.72673277
-8837529.199,5420464.911,241,GO-20072163954,2007/05/18 04:00:00+00,2007,May,18,Friday,138,D53,Shooting,99,Mount Pleasant East,99,Mount Pleasant East (99),-79.38887553,43.70864782
-8838913.19,5411386.413,242,GO-20072151831,2007/05/20 04:00:00+00,2007,May,20,Sunday,140,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.40130813,43.64966681
-8854366.635,5425569.814,243,GO-20072044021,2007/05/21 04:00:00+00,2007,May,21,Monday,141,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5401288,43.74178779
-8833153.026,5427111.306,244,GO-20071902458,2007/05/23 04:00:00+00,2007,May,23,Wednesday,143,D31,Shooting,42,Banbury-Don Mills,42,Banbury-Don Mills (42),-79.3495637,43.75179123
-8834619.448,5411678.044,245,GO-20072226684,2007/05/26 04:00:00+00,2007,May,26,Saturday,146,D55,Other,73,Moss Park,73,Moss Park (73),-79.3627368,43.65156237
-8838550.089,5411889.709,246,GO-20072055785,2007/05/30 04:00:00+00,2007,May,30,Wednesday,150,D14,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39804634,43.65293813
-8829717.719,5428363.947,247,GO-20072243955,2007/06/05 04:00:00+00,2007,June,5,Tuesday,156,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.31870381,43.75991896
-8858616.508,5424600.771,248,GO-20072066379,2007/06/09 04:00:00+00,2007,June,9,Saturday,160,D23,Shooting,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.57830605,43.73549837
-8845365.374,5417482.212,249,GO-20072127704,2007/06/17 04:00:00+00,2007,June,17,Sunday,168,D13,Other,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109),-79.45926909,43.68927628
-8818498.251,5438070.823,250,GO-20072064605,2007/06/25 04:00:00+00,2007,June,25,Monday,176,D42,Stabbing,144,Morningside Heights,131,Rouge (131),-79.21791762,43.82286432
-8818498.251,5438070.823,251,GO-20072064605,2007/06/25 04:00:00+00,2007,June,25,Monday,176,D42,Stabbing,144,Morningside Heights,131,Rouge (131),-79.21791762,43.82286432
-8834984.101,5412889.316,252,GO-20072315548,2007/06/29 04:00:00+00,2007,June,29,Friday,180,D51,Stabbing,72,Regent Park,72,Regent Park (72),-79.36601253,43.65943484
-8844088.045,5422148.332,253,GO-20072304950,2007/07/03 04:00:00+00,2007,July,3,Tuesday,184,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.44779465,43.71957826
